duong_di_1 = [[
-1744.5194,-107.6749,3.5435,147.1086,2498.87,VEHICLE,0,0
-1745.2550,-108.6952,3.5442,145.8491,2501.57,VEHICLE,0,0
-1746.0217,-109.6929,3.5447,144.3780,2482.95,VEHICLE,0,0
-1746.8118,-110.6554,3.5449,142.7227,2463.38,VEHICLE,0,0
-1747.6245,-111.5793,3.5449,140.9125,2443.27,VEHICLE,0,0
-1748.4666,-112.4694,3.5447,138.9536,2422.77,VEHICLE,0,0
-1749.3335,-113.3185,3.5444,136.8742,2402.11,VEHICLE,0,0
-1750.2288,-114.1277,3.5441,134.6825,2381.36,VEHICLE,0,0
-1751.1447,-114.8917,3.5437,132.3871,2362.58,VEHICLE,0,0
-1752.0795,-115.6120,3.5434,130.0544,2347.11,VEHICLE,0,0
-1753.0287,-116.3223,3.5431,128.1758,2334.92,VEHICLE,0,0
-1753.9749,-117.0132,3.5440,126.9333,2321.09,VEHICLE,0,0
-1754.9192,-117.6874,3.5460,126.1897,2305.42,VEHICLE,0,0
-1755.8668,-118.3545,3.5483,125.7881,2316.51,VEHICLE,0,0
-1756.8250,-119.0258,3.5517,125.5797,2327.30,VEHICLE,0,0
-1757.7919,-119.7023,3.5567,125.4668,2337.70,VEHICLE,0,0
-1758.7600,-120.3805,3.5602,125.4110,2348.26,VEHICLE,0,0
-1759.7272,-121.0598,3.5617,125.3823,2339.32,VEHICLE,0,0
-1760.6829,-121.7402,3.5610,125.4479,2320.78,VEHICLE,0,0
-1761.6146,-122.4399,3.5593,126.0653,2301.87,VEHICLE,0,0
-1762.5157,-123.1566,3.5555,127.1682,2280.56,VEHICLE,0,0
-1763.3877,-123.8978,3.5487,128.6400,2260.62,VEHICLE,0,0
-1764.2343,-124.6592,3.5421,130.2684,2243.13,VEHICLE,0,0
-1765.0635,-125.4177,3.5396,131.4551,2227.49,VEHICLE,0,0
-1765.8834,-126.1770,3.5376,132.1855,2210.74,VEHICLE,0,0
-1766.6888,-126.9367,3.5357,132.6866,2192.60,VEHICLE,0,0
-1767.4637,-127.7115,3.5368,133.5746,2173.29,VEHICLE,0,0
-1768.2097,-128.5036,3.5389,134.8455,2151.42,VEHICLE,0,0
